"id","resource","name","province","lat","lon","code"
"315","http://it.dbpedia.org/resource/Agropoli","Agropoli","SA","40.3501","14.9833","A091"
"351","http://it.dbpedia.org/resource/Andriano","Andriano","BZ","46.5167","11.2333","A286"
"352","http://it.dbpedia.org/resource/Appiano_sulla_Strada_del_Vino","Appiano sulla Strada del Vino","BZ","46.45","11.2667","A332"
"358","http://it.dbpedia.org/resource/Arcevia","Arcevia","AN","43.4833","12.9396","A366"
"367","http://it.dbpedia.org/resource/Alba_Adriatica","Alba Adriatica","TE","42.8333","13.9167","A125"
"381","http://it.dbpedia.org/resource/Arzano","Arzano","NA","40.9002","14.2667","A455"
"386","http://it.dbpedia.org/resource/Ancona","Ancona","AN","43.6167","13.5167","A271"
"424","http://it.dbpedia.org/resource/Assisi","Assisi","PG","43.0667","12.6167","A475"
"458","http://it.dbpedia.org/resource/Acqualagna","Acqualagna","PU","43.6167","12.6712","A035"
"459","http://it.dbpedia.org/resource/Andorno_Micca","Andorno Micca","BI","45.6","8.05","A280"
"464","http://it.dbpedia.org/resource/Agrigento","Agrigento","AG","37.3167","13.5834","A089"
"493","http://it.dbpedia.org/resource/Avola","Avola","SR","36.9167","15.1333","A522"
"497","http://it.dbpedia.org/resource/Anguillara_Sabazia","Anguillara Sabazia","RM","42.0834","12.2668","A297"
"624","http://it.dbpedia.org/resource/Bolzano","Bolzano","BZ","46.5","11.35","A952"
"627","http://it.dbpedia.org/resource/Bressanone","Bressanone","BZ","46.7167","11.65","B160"
"629","http://it.dbpedia.org/resource/Bronzolo","Bronzolo","BZ","46.4","11.3167","B203"
"660","http://it.dbpedia.org/resource/Brescia","Brescia","BS","45.5334","10.2167","B157"
"665","http://it.dbpedia.org/resource/Basiglio","Basiglio","MI","45.35","9.16667","A699"
"667","http://it.dbpedia.org/resource/Berra_(Italia)","Berra ","FE","44.9833","11.9667","A806"
"675","http://it.dbpedia.org/resource/Barzio","Barzio","LC","45.95","9.46667","A687"
"698","http://it.dbpedia.org/resource/Bastiglia_(Italia)","Bastiglia ","MO","44.7333","11","A713"
"731","http://it.dbpedia.org/resource/Bastia_Umbra","Bastia Umbra","PG","43.0667","12.55","A710"
"784","http://it.dbpedia.org/resource/Biella","Biella","BI","45.5502","8.05003","A859"
"805","http://it.dbpedia.org/resource/Buttigliera_Alta","Buttigliera Alta","TO","45.0667","7.41667","B305"
"849","http://it.dbpedia.org/resource/Catania","Catania","CT","37.5027","15.0873","C351"
"1190","http://it.dbpedia.org/resource/Caltagirone","Caltagirone","CT","37.2333","14.5167","B428"
"1194","http://it.dbpedia.org/resource/Copparo","Copparo","FE","44.9","11.8333","C980"
"1196","http://it.dbpedia.org/resource/Codigoro","Codigoro","FE","44.8333","12.1167","C814"
"1197","http://it.dbpedia.org/resource/Cento_(Italia)","Cento ","FE","44.7333","11.2833","C469"
"1208","http://it.dbpedia.org/resource/Celleno","Celleno","VT","42.5501","12.1334","C446"
"1214","http://it.dbpedia.org/resource/Como","Como","CO","45.8167","9.08333","C933"
"1222","http://it.dbpedia.org/resource/Cipressa","Cipressa","IM","43.8514","7.93055","C718"
"1224","http://it.dbpedia.org/resource/Cornedo_all'Isarco","Cornedo all'Isarco","BZ","46.5","11.4","B799"
"1235","http://it.dbpedia.org/resource/Carpinone","Carpinone","IS","41.6","14.3167","B830"
"1241","http://it.dbpedia.org/resource/Cellatica","Cellatica","BS","45.5833","10.1833","C439"
"1258","http://it.dbpedia.org/resource/Calusco_d'Adda","Calusco d'Adda","BG","45.6833","9.48333","B434"
"1270","http://it.dbpedia.org/resource/Campogalliano","Campogalliano","MO","44.6833","10.85","B539"
"1271","http://it.dbpedia.org/resource/Carpi","Carpi","MO","44.7833","10.8834","B819"
"1285","http://it.dbpedia.org/resource/Castrignano_del_Capo","Castrignano del Capo","LE","39.8333","18.35","C336"
"1316","http://it.dbpedia.org/resource/Ciserano","Ciserano","BG","45.5833","9.6","C730"
"1369","http://it.dbpedia.org/resource/Cavareno","Cavareno","TN","46.4167","11.1333","C380"
"1371","http://it.dbpedia.org/resource/Campagna_(comune)","Campagna ","SA","40.6667","15.1","B492"
"1373","http://it.dbpedia.org/resource/Corciano","Corciano","PG","43.1333","12.2833","C990"
"1399","http://it.dbpedia.org/resource/Cesio_(Italia)","Cesio ","IM","44.008","7.97547","C578"
"1454","http://it.dbpedia.org/resource/Campiglia_dei_Berici","Campiglia dei Berici","VI","45.3333","11.5333","B511"
"1510","http://it.dbpedia.org/resource/Cassano_d'Adda","Cassano d'Adda","MI","45.5333","9.51667","C003"
"1566","http://it.dbpedia.org/resource/Desenzano_del_Garda","Desenzano del Garda","BS","45.4667","10.5333","D284"
"1567","http://it.dbpedia.org/resource/Desulo","Desulo","NU","40","9.23333","D287"
"1669","http://it.dbpedia.org/resource/Egna","Egna","BZ","46.3167","11.2667","D392"
"1712","http://it.dbpedia.org/resource/Enna","Enna","EN","37.5667","14.2667","C342"
"1854","http://it.dbpedia.org/resource/Ferrara","Ferrara","FE","44.8335","11.6168","D548"
"1856","http://it.dbpedia.org/resource/Formignana","Formignana","FE","44.85","11.8667","D713"
"1860","http://it.dbpedia.org/resource/Fanano","Fanano","MO","44.2001","10.7835","D486"
"1871","http://it.dbpedia.org/resource/Fucecchio","Fucecchio","FI","43.7333","10.8","D815"
"1901","http://it.dbpedia.org/resource/Formazza","Formazza","VB","46.3833","8.43333","D706"
"1990","http://it.dbpedia.org/resource/Favignana_(comune)","Favignana ","TP","37.9333","12.3333","D518"
"2071","http://it.dbpedia.org/resource/Goro","Goro","FE","44.8518","12.2959","E107"
"2093","http://it.dbpedia.org/resource/Gambellara","Gambellara","VI","45.4667","11.3333","D897"
"2102","http://it.dbpedia.org/resource/Gattinara","Gattinara","VC","45.6167","8.36667","D938"
"2114","http://it.dbpedia.org/resource/Gagliano_del_Capo","Gagliano del Capo","LE","39.85","18.3667","D851"
"2117","http://it.dbpedia.org/resource/Godiasco_Salice_Terme","Godiasco Salice Terme","PV","44.9","9.05","E072"
"2125","http://it.dbpedia.org/resource/Gazzuolo","Gazzuolo","MN","45.0667","10.5833","D959"
"2150","http://it.dbpedia.org/resource/Gabicce_Mare","Gabicce Mare","PU","43.9668","12.7563","D836"
"2156","http://it.dbpedia.org/resource/Gallio_(Italia)","Gallio ","VI","45.8833","11.55","D882"
"2157","http://it.dbpedia.org/resource/Gela","Gela","CL","37.0667","14.25","D960"
"2187","http://it.dbpedia.org/resource/Giaglione","Giaglione","TO","45.1334","7.00014","E009"
"2315","http://it.dbpedia.org/resource/Isola_del_Liri","Isola del Liri","FR","41.6833","13.5667","E340"
"2321","http://it.dbpedia.org/resource/Isola_d'Asti","Isola d'Asti","AT","44.8333","8.16681","E338"
"2440","http://it.dbpedia.org/resource/Jolanda_di_Savoia_(Italia)","Jolanda di Savoia ","FE","44.8833","11.9833","E320"
"2455","http://it.dbpedia.org/resource/Jesolo","Jesolo","VE","45.5333","12.6334","C388"
"2531","http://it.dbpedia.org/resource/Laives_(Italia)","Laives ","BZ","46.4276","11.3405","E421"
"2575","http://it.dbpedia.org/resource/Lagosanto","Lagosanto","FE","44.7667","12.1333","E410"
"2612","http://it.dbpedia.org/resource/Laion","Laion","BZ","46.6","11.5667","E420"
"2711","http://it.dbpedia.org/resource/Merano","Merano","BZ","46.6667","11.1667","F132"
"2743","http://it.dbpedia.org/resource/Mantova","Mantova","MN","45.1501","10.7834","E897"
"2754","http://it.dbpedia.org/resource/Mesola","Mesola","FE","44.9167","12.2168","F156"
"2756","http://it.dbpedia.org/resource/Masi_Torello","Masi Torello","FE","44.8","11.8","F016"
"2797","http://it.dbpedia.org/resource/Monteroni_d'Arbia","Monteroni d'Arbia","SI","43.2333","11.4167","F605"
"2804","http://it.dbpedia.org/resource/Massa_Lombarda","Massa Lombarda","RA","44.45","11.8167","F029"
"2815","http://it.dbpedia.org/resource/Matera","Matera","MT","40.6667","16.6","F052"
"2827","http://it.dbpedia.org/resource/Masone","Masone","GE","44.5036","8.71195","F020"
"2828","http://it.dbpedia.org/resource/Morciano_di_Leuca","Morciano di Leuca","LE","39.85","18.3167","F716"
"2854","http://it.dbpedia.org/resource/Mariano_Comense","Mariano Comense","CO","45.7","9.18333","E951"
"2888","http://it.dbpedia.org/resource/Margarita_(Italia)","Margarita ","CN","44.4","7.68333","E945"
"2911","http://it.dbpedia.org/resource/Montalcino","Montalcino","SI","43.0501","11.4834","F402"
"2986","http://it.dbpedia.org/resource/Napoli","Napoli","NA","40.8333","14.25","F839"
"2999","http://it.dbpedia.org/resource/Nuoro","Nuoro","NU","40.3167","9.33333","F979"
"3025","http://it.dbpedia.org/resource/Nuvolento","Nuvolento","BS","45.5334","10.3834","F989"
"3028","http://it.dbpedia.org/resource/Novara","Novara","NO","45.45","8.61667","F952"
"3037","http://it.dbpedia.org/resource/Nonantola","Nonantola","MO","44.6833","11.0333","F930"
"3110","http://it.dbpedia.org/resource/Ora_(Italia)","Ora ","BZ","46.35","11.3","G083"
"3111","http://it.dbpedia.org/resource/Ortisei","Ortisei","BZ","46.5667","11.6667","G140"
"3126","http://it.dbpedia.org/resource/Ostellato","Ostellato","FE","44.75","11.9333","G184"
"3132","http://it.dbpedia.org/resource/Olbia","Olbia","OT","40.9167","9.5","G015"
"3306","http://it.dbpedia.org/resource/Piossasco","Piossasco","TO","44.9833","7.46667","G691"
"3309","http://it.dbpedia.org/resource/Portomaggiore","Portomaggiore","FE","44.7","11.8","G916"
"3345","http://it.dbpedia.org/resource/Pioltello","Pioltello","MI","45.5","9.33333","G686"
"3380","http://it.dbpedia.org/resource/Paderno_Dugnano","Paderno Dugnano","MI","45.5667","9.16667","G220"
"3401","http://it.dbpedia.org/resource/Patù","Patù","LE","39.85","18.3333","G378"
"3405","http://it.dbpedia.org/resource/Presicce","Presicce","LE","39.9","18.2667","H047"
"3425","http://it.dbpedia.org/resource/Paderno_d'Adda","Paderno d'Adda","LC","45.6833","9.45","G218"
"3466","http://it.dbpedia.org/resource/Piegaro","Piegaro","PG","42.9667","12.0833","G601"
"3467","http://it.dbpedia.org/resource/Perugia","Perugia","PG","43.1121","12.3888","G478"
"3538","http://it.dbpedia.org/resource/Pesaro","Pesaro","PU","43.9101","12.9133","G479"
"3549","http://it.dbpedia.org/resource/Pisa","Pisa","PI","43.7167","10.4","G702"
"3600","http://it.dbpedia.org/resource/Pero_(Italia)","Pero ","MI","45.5167","9.08333","C013"
"3641","http://it.dbpedia.org/resource/Renon","Renon","BZ","46.5333","11.45","H236"
"3665","http://it.dbpedia.org/resource/Ro_(Italia)","Ro ","FE","44.9335","11.7501","H360"
"3683","http://it.dbpedia.org/resource/Raviscanina","Raviscanina","CE","41.3667","14.25","H202"
"3701","http://it.dbpedia.org/resource/Rivanazzano_Terme","Rivanazzano Terme","PV","44.9333","9.01667","H336"
"3702","http://it.dbpedia.org/resource/Ruffano","Ruffano","LE","39.9833","18.25","H632"
"3707","http://it.dbpedia.org/resource/Rive_d'Arcano","Rive d'Arcano","UD","46.1333","13.0333","H347"
"3759","http://it.dbpedia.org/resource/Resuttano","Resuttano","CL","37.6833","14.0333","H245"
"3824","http://it.dbpedia.org/resource/Silandro","Silandro","BZ","46.6333","10.7833","I729"
"3847","http://it.dbpedia.org/resource/Sarentino","Sarentino","BZ","46.6435","11.3562","I431"
"3848","http://it.dbpedia.org/resource/San_Genesio_Atesino","San Genesio Atesino","BZ","46.5333","11.3333","H858"
"3883","http://it.dbpedia.org/resource/Strigno","Strigno","TN","46.0667","11.5167","I979"
"3886","http://it.dbpedia.org/resource/Sabbioneta","Sabbioneta","MN","44.9835","10.4834","H652"
"3891","http://it.dbpedia.org/resource/Sperlonga","Sperlonga","LT","41.2667","13.4333","I892"
"3893","http://it.dbpedia.org/resource/Sant'Agostino_(Italia)","Sant'Agostino ","FE","44.8","11.3833","I209"
"3902","http://it.dbpedia.org/resource/Sestola","Sestola","MO","44.2333","10.7667","I689"
"3933","http://it.dbpedia.org/resource/San_Benedetto_del_Tronto","San Benedetto del Tronto","AP","42.9438","13.8833","H769"
"3944","http://it.dbpedia.org/resource/Serra_de'_Conti","Serra de' Conti","AN","43.5422","13.0377","I643"
"3950","http://it.dbpedia.org/resource/San_Giorgio_di_Mantova","San Giorgio di Mantova","MN","45.15","10.8333","H883"
"3964","http://it.dbpedia.org/resource/Soliera","Soliera","MO","44.7333","10.9333","I802"
"3968","http://it.dbpedia.org/resource/Salve_(Italia)","Salve ","LE","39.8667","18.3","H729"
"3994","http://it.dbpedia.org/resource/San_Daniele_del_Friuli","San Daniele del Friuli","UD","46.15","13.0167","H816"
"4063","http://it.dbpedia.org/resource/Stella_(Italia)","Stella ","SV","44.3969","8.49331","I946"
"4080","http://it.dbpedia.org/resource/Sommacampagna","Sommacampagna","VR","45.4","10.85","I821"
"4086","http://it.dbpedia.org/resource/Sagliano_Micca","Sagliano Micca","BI","45.6167","8.05","H662"
"4090","http://it.dbpedia.org/resource/Spresiano","Spresiano","TV","45.7833","12.25","I927"
"4173","http://it.dbpedia.org/resource/Trapani","Trapani","TP","38.0167","12.5167","L331"
"4176","http://it.dbpedia.org/resource/Terlano","Terlano","BZ","46.5333","11.25","L108"
"4207","http://it.dbpedia.org/resource/Travacò_Siccomario","Travacò Siccomario","PV","45.15","9.16667","I236"
"4217","http://it.dbpedia.org/resource/Tempio_Pausania","Tempio Pausania","OT","40.9","9.1","L093"
"4226","http://it.dbpedia.org/resource/Teolo","Teolo","PD","45.35","11.6667","L100"
"4232","http://it.dbpedia.org/resource/Tiggiano","Tiggiano","LE","39.9","18.3667","L166"
"4270","http://it.dbpedia.org/resource/Triuggio","Triuggio","MB","45.6667","9.26667","L434"
"4278","http://it.dbpedia.org/resource/Toirano","Toirano","SV","44.127","8.20711","L190"
"4372","http://it.dbpedia.org/resource/Uri_(Italia)","Uri ","SS","40.6333","8.5","L503"
"4396","http://it.dbpedia.org/resource/Urbino","Urbino","PU","43.7252","12.6372","L500"
"4415","http://it.dbpedia.org/resource/Vipiteno","Vipiteno","BZ","46.8833","11.4333","M067"
"4417","http://it.dbpedia.org/resource/Vadena","Vadena","BZ","46.4167","11.3","L527"
"4439","http://it.dbpedia.org/resource/Voghiera","Voghiera","FE","44.7667","11.75","M110"
"4440","http://it.dbpedia.org/resource/Vigarano_Mainarda","Vigarano Mainarda","FE","44.85","11.5","L868"
"4466","http://it.dbpedia.org/resource/Viterbo","Viterbo","VT","42.4167","12.1","M082"
"4479","http://it.dbpedia.org/resource/Villar_Focchiardo","Villar Focchiardo","TO","45.1167","7.23333","M007"
"4521","http://it.dbpedia.org/resource/Vinovo","Vinovo","TO","44.95","7.63333","M060"
"8013","http://it.dbpedia.org/resource/Monreale","Monreale","PA","38.0833","13.2833","F377"
"8389","http://it.dbpedia.org/resource/Revigliasco_d'Asti","Revigliasco d'Asti","AT","44.8501","8.15011","H250"
"8458","http://it.dbpedia.org/resource/Cosenza","Cosenza","CS","39.3","16.25","D086"
"8463","http://it.dbpedia.org/resource/Pescara","Pescara","PE","42.4643","14.2142","G482"
"8466","http://it.dbpedia.org/resource/Livorno","Livorno","LI","43.55","10.3167","E625"
"8472","http://it.dbpedia.org/resource/Siena","Siena","SI","43.3167","11.3168","I726"
"8474","http://it.dbpedia.org/resource/Ascoli_Piceno","Ascoli Piceno","AP","42.85","13.5668","A462"
"8480","http://it.dbpedia.org/resource/Rovigo","Rovigo","RO","45.0667","11.7833","H620"
"8485","http://it.dbpedia.org/resource/Piacenza","Piacenza","PC","45.05","9.7","G535"
"8492","http://it.dbpedia.org/resource/Savona","Savona","SV","44.308","8.48102","I480"
"8493","http://it.dbpedia.org/resource/La_Spezia","La Spezia","SP","44.108","9.82888","E463"
"8494","http://it.dbpedia.org/resource/Cremona","Cremona","CR","45.1333","10.0333","D150"
"8495","http://it.dbpedia.org/resource/Lecco","Lecco","LC","45.85","9.4","E507"
"8501","http://it.dbpedia.org/resource/Verbania","Verbania","VB","45.9333","8.53333","L746"
"8502","http://it.dbpedia.org/resource/Domodossola","Domodossola","VB","46.1","8.3","D332"
"8505","http://it.dbpedia.org/resource/Lodi","Lodi","LO","0","0","E648"
"8511","http://it.dbpedia.org/resource/Marsala","Marsala","TP","37.7835","12.4333","E974"
"8614","http://it.dbpedia.org/resource/Barzanò","Barzanò","LC","45.7333","9.31667","A686"
"8664","http://it.dbpedia.org/resource/Predappio","Predappio","FC","44.1","11.9833","H017"
"8823","http://it.dbpedia.org/resource/Finale_Ligure","Finale Ligure","SV","44.1691","8.34354","D600"
"8956","http://it.dbpedia.org/resource/Bettona","Bettona","PG","43.0167","12.4833","A832"
"8958","http://it.dbpedia.org/resource/Deruta","Deruta","PG","42.9833","12.4167","D279"
"8959","http://it.dbpedia.org/resource/Collazzone","Collazzone","PG","42.9","12.4333","C845"
"8960","http://it.dbpedia.org/resource/Fratta_Todina","Fratta Todina","PG","42.85","12.3667","D787"
"8961","http://it.dbpedia.org/resource/Marsciano","Marsciano","PG","42.9167","12.3333","E975"
"8962","http://it.dbpedia.org/resource/Monte_Castello_di_Vibio","Monte Castello di Vibio","PG","42.8333","12.35","F456"
"8963","http://it.dbpedia.org/resource/Todi","Todi","PG","42.7833","12.4167","L188"
"8966","http://it.dbpedia.org/resource/Gualdo_Cattaneo","Gualdo Cattaneo","PG","42.9167","12.55","E229"
"8968","http://it.dbpedia.org/resource/Bevagna","Bevagna","PG","42.9333","12.6167","A835"
"8969","http://it.dbpedia.org/resource/Montefalco","Montefalco","PG","42.8833","12.65","F492"
"8971","http://it.dbpedia.org/resource/Castel_Ritaldi","Castel Ritaldi","PG","42.8167","12.6667","C252"
"8973","http://it.dbpedia.org/resource/Giano_dell'Umbria","Giano dell'Umbria","PG","42.8333","12.5833","E012"
"9022","http://it.dbpedia.org/resource/San_Benedetto_Val_di_Sambro","San Benedetto Val di Sambro","BO","44.2167","11.2333","G566"
"9024","http://it.dbpedia.org/resource/Monzuno","Monzuno","BO","44.2833","11.2667","F706"
"9028","http://it.dbpedia.org/resource/Casalecchio_di_Reno","Casalecchio di Reno","BO","44.4833","11.2833","B880"
"9031","http://it.dbpedia.org/resource/Cerveno","Cerveno","BS","46","10.3168","C549"
"9403","http://it.dbpedia.org/resource/Moggio_(Italia)","Moggio ","LC","45.9333","9.48333","F265"
"9508","http://it.dbpedia.org/resource/Bacoli","Bacoli","NA","40.8","14.0833","A535"
"9539","http://it.dbpedia.org/resource/Acquafondata","Acquafondata","FR","41.55","13.95","A032"
"9541","http://it.dbpedia.org/resource/Concesio","Concesio","BS","45.6","10.2167","C948"
"9572","http://it.dbpedia.org/resource/Longone_al_Segrino","Longone al Segrino","CO","45.8167","9.25","E679"
"9583","http://it.dbpedia.org/resource/Telve","Telve","TN","46.0667","11.4833","L089"
"9625","http://it.dbpedia.org/resource/Alberobello","Alberobello","BA","40.7841","17.2375","A149"
"9626","http://it.dbpedia.org/resource/San_Zeno_di_Montagna","San Zeno di Montagna","VR","45.6333","10.7333","I414"
"9664","http://it.dbpedia.org/resource/Peschiera_Borromeo","Peschiera Borromeo","MI","45.4333","9.31667","G488"
"9665","http://it.dbpedia.org/resource/Abbadia_Cerreto","Abbadia Cerreto","LO","45.3001","9.58345","A004"
"10041","http://it.dbpedia.org/resource/Sambuca_Pistoiese","Sambuca Pistoiese","PT","44.1001","11","H744"
"10146","http://it.dbpedia.org/resource/Abbasanta","Abbasanta","OR","40.1167","8.81667","A007"
"10228","http://it.dbpedia.org/resource/Roccarainola","Roccarainola","NA","40.9667","14.5667","H433"
"10837","http://it.dbpedia.org/resource/Alano_di_Piave","Alano di Piave","BL","45.9001","11.9001","A121"
"10842","http://it.dbpedia.org/resource/Bergamasco_(Italia)","Bergamasco ","AL","44.8168","8.45006","A793"
"10873","http://it.dbpedia.org/resource/Brusson_(Italia)","Brusson ","AO","45.7667","7.73333","B230"
"11115","http://it.dbpedia.org/resource/Maiori","Maiori","SA","40.6335","14.6334","E839"
"11205","http://it.dbpedia.org/resource/Agna","Agna","PD","45.1667","11.9667","A075"
"11278","http://it.dbpedia.org/resource/Boscotrecase","Boscotrecase","NA","40.7833","14.4667","B077"
"11481","http://it.dbpedia.org/resource/Mazara_del_Vallo","Mazara del Vallo","TP","37.6666","13.001","F061"
"11482","http://it.dbpedia.org/resource/Vallecrosia","Vallecrosia","IM","43.7931","7.64387","L599"
"11486","http://it.dbpedia.org/resource/Cadeo","Cadeo","PC","44.9667","9.83333","B332"
"11761","http://it.dbpedia.org/resource/Spezzano_Albanese","Spezzano Albanese","CS","39.6667","16.3167","I895"
"11776","http://it.dbpedia.org/resource/Santa_Cristina_Valgardena","Santa Cristina Valgardena","BZ","46.5667","11.7167","I173"
"11856","http://it.dbpedia.org/resource/Robecco_sul_Naviglio","Robecco sul Naviglio","MI","45.4333","8.88333","H373"
"12082","http://it.dbpedia.org/resource/Livigno","Livigno","SO","46.5333","10.1333","E621"
"12105","http://it.dbpedia.org/resource/Boves","Boves","CN","44.3333","7.55","B101"
"12107","http://it.dbpedia.org/resource/Riardo","Riardo","CE","41.2667","14.15","H268"
"12117","http://it.dbpedia.org/resource/Cassina_de'_Pecchi","Cassina de' Pecchi","MI","45.5167","9.36667","C014"
"12176","http://it.dbpedia.org/resource/Tarquinia","Tarquinia","VT","42.2335","11.7501","D024"
"12273","http://it.dbpedia.org/resource/Francavilla_di_Sicilia","Francavilla di Sicilia","ME","37.9015","15.1359","D765"
"12290","http://it.dbpedia.org/resource/Farra_di_Soligo","Farra di Soligo","TV","45.8833","12.1167","D505"
"12327","http://it.dbpedia.org/resource/Tito_(Italia)","Tito ","PZ","40.5833","15.6833","L181"
"12352","http://it.dbpedia.org/resource/Acquasanta_Terme","Acquasanta Terme","AP","42.7692","13.4094","A044"
"12401","http://it.dbpedia.org/resource/Calimera","Calimera","LE","40.25","18.2833","B413"
"12442","http://it.dbpedia.org/resource/Agrate_Brianza","Agrate Brianza","MB","45.5668","9.35002","A087"
"12443","http://it.dbpedia.org/resource/Aicurzio","Aicurzio","MB","45.6333","9.41667","A096"
"12444","http://it.dbpedia.org/resource/Albairate","Albairate","MI","45.4167","8.93333","A127"
"12445","http://it.dbpedia.org/resource/Albiate","Albiate","MB","45.6667","9.25","A159"
"12447","http://it.dbpedia.org/resource/Arcore","Arcore","MB","45.6333","9.31667","A376"
"12449","http://it.dbpedia.org/resource/Arluno","Arluno","MI","45.5","8.93333","A413"
"12450","http://it.dbpedia.org/resource/Assago","Assago","MI","45.4","9.13333","A473"
"12451","http://it.dbpedia.org/resource/Bareggio","Bareggio","MI","45.4667","8.98333","A652"
"12452","http://it.dbpedia.org/resource/Barlassina","Barlassina","MB","45.65","9.13333","A668"
"12454","http://it.dbpedia.org/resource/Bellinzago_Lombardo","Bellinzago Lombardo","MI","45.5333","9.45","A751"
"12455","http://it.dbpedia.org/resource/Bellusco","Bellusco","MB","45.6167","9.41667","A759"
"12457","http://it.dbpedia.org/resource/Bernate_Ticino","Bernate Ticino","MI","45.4833","8.81667","A804"
"12458","http://it.dbpedia.org/resource/Besana_in_Brianza","Besana in Brianza","MB","45.7","9.28333","A818"
"12459","http://it.dbpedia.org/resource/Besate","Besate","MI","45.3167","8.96667","A820"
"12462","http://it.dbpedia.org/resource/Boffalora_sopra_Ticino","Boffalora sopra Ticino","MI","45.4667","8.83333","A920"
"12510","http://it.dbpedia.org/resource/Bovisio_Masciago","Bovisio Masciago","MB","45.6167","9.15","B105"
"12511","http://it.dbpedia.org/resource/Bresso","Bresso","MI","45.5333","9.18333","B162"
"12514","http://it.dbpedia.org/resource/Bubbiano","Bubbiano","MI","45.3333","9.01667","B235"
"12516","http://it.dbpedia.org/resource/Burago_di_Molgora","Burago di Molgora","MB","45.6","9.38333","B272"
"12518","http://it.dbpedia.org/resource/Busnago","Busnago","MB","45.6167","9.46667","B289"
"12520","http://it.dbpedia.org/resource/Busto_Garolfo","Busto Garolfo","MI","45.5335","8.88337","B301"
"12521","http://it.dbpedia.org/resource/Calvignasco","Calvignasco","MI","45.3333","9.03333","B448"
"12535","http://it.dbpedia.org/resource/Canazei","Canazei","TN","46.4833","11.7667","B579"
"12546","http://it.dbpedia.org/resource/Sedriano","Sedriano","MI","45.4833","8.96667","I566"
"12671","http://it.dbpedia.org/resource/Patrica","Patrica","FR","41.5833","13.25","G374"
"12709","http://it.dbpedia.org/resource/Cortina_d'Ampezzo","Cortina d'Ampezzo","BL","46.5333","12.1333","A266"
"12715","http://it.dbpedia.org/resource/Valdaora","Valdaora","BZ","46.7667","12.0333","L552"
"12727","http://it.dbpedia.org/resource/Rio_di_Pusteria","Rio di Pusteria","BZ","46.7972","11.6668","H299"
"12741","http://it.dbpedia.org/resource/Naz-Sciaves","Naz-Sciaves","BZ","46.7667","11.6667","F856"
"12745","http://it.dbpedia.org/resource/Corvara_in_Badia","Corvara in Badia","BZ","46.55","11.8667","D079"
"12748","http://it.dbpedia.org/resource/Ponte_Gardena","Ponte Gardena","BZ","46.6","11.5333","G830"
"12776","http://it.dbpedia.org/resource/Tricesimo","Tricesimo","UD","46.15","13.2167","L421"
"12816","http://it.dbpedia.org/resource/Niscemi","Niscemi","CL","37.15","14.3833","F899"
"12835","http://it.dbpedia.org/resource/Cisliano","Cisliano","MI","45.45","8.98333","C733"
"12836","http://it.dbpedia.org/resource/Vanzago","Vanzago","MI","45.5333","9","L665"
"12872","http://it.dbpedia.org/resource/Pellezzano","Pellezzano","SA","40.7333","14.7667","G426"
"13086","http://it.dbpedia.org/resource/Castelguglielmo","Castelguglielmo","RO","45.0167","11.5333","C122"
"13110","http://it.dbpedia.org/resource/Bagnolo_di_Po","Bagnolo di Po","RO","45.0167","11.5","A574"
"13111","http://it.dbpedia.org/resource/San_Bellino_(Italia)","San Bellino ","RO","45.0333","11.5833","H768"
"14086","http://it.dbpedia.org/resource/Fiumicino","Fiumicino","RM","41.7667","12.2333","M297"
"14087","http://it.dbpedia.org/resource/Rosignano_Marittimo","Rosignano Marittimo","LI","43.4","10.4667","H570"
"14092","http://it.dbpedia.org/resource/Senigallia","Senigallia","AN","43.7131","13.2184","I608"
"14385","http://it.dbpedia.org/resource/Aprilia_(Italia)","Aprilia ","LT","41.5833","12.65","A341"
"14443","http://it.dbpedia.org/resource/Biancavilla","Biancavilla","CT","37.6335","14.8501","A841"
"15014","http://it.dbpedia.org/resource/Greve_in_Chianti","Greve in Chianti","FI","43.5833","11.3167","E169"
"15015","http://it.dbpedia.org/resource/San_Casciano_in_Val_di_Pesa","San Casciano in Val di Pesa","FI","43.6501","11.1834","H791"
"15016","http://it.dbpedia.org/resource/Castellina_in_Chianti","Castellina in Chianti","SI","43.4667","11.2834","C172"
"15017","http://it.dbpedia.org/resource/Gaiole_in_Chianti","Gaiole in Chianti","SI","43.4667","11.4333","D858"
"15054","http://it.dbpedia.org/resource/Scanno","Scanno","AQ","41.9026","13.8799","I501"
"15502","http://it.dbpedia.org/resource/Roccacasale","Roccacasale","AQ","42.1167","13.8834","H389"
"15530","http://it.dbpedia.org/resource/Lugo_(Italia)","Lugo ","RA","44.4167","11.9167","E730"
"15640","http://it.dbpedia.org/resource/Fratta_Polesine","Fratta Polesine","RO","45.0333","11.65","D788"
"15732","http://it.dbpedia.org/resource/Francolise","Francolise","CE","41.1833","14.05","D769"
"15753","http://it.dbpedia.org/resource/Fobello","Fobello","VC","45.8833","8.16667","D641"
"15754","http://it.dbpedia.org/resource/Carcoforo","Carcoforo","VC","45.9","8.05","B752"
"15790","http://it.dbpedia.org/resource/Scopello","Scopello","VC","45.7667","8.1","I545"
"15864","http://it.dbpedia.org/resource/Alagna_Valsesia","Alagna Valsesia","VC","45.85","7.93337","A119"
"15865","http://it.dbpedia.org/resource/Sturno","Sturno","AV","41.0167","15.1","I990"
